,scores,,,,,
33266,-1,-1,,,,
33267,-1,-1,,,,
33268,0,0,,,,
33269,1,1,,,,
33270,0,0,,,,
33271,1,1,,,,
33272,0,0,,,,
33273,0,0,,,,
33274,1,1,,,,
33275,-1,-1,,,,
33276,1,1,,,,
33277,0,0,,,,
33278,0,0,,,,
33279,-1,-1,,,,
33280,0,0,,,,
33281,-1,-1,,,,
33282,0,0,,,,
33283,1,1,,,,
33284,0,0,,,,
33285,-1,-1,,,,
33286,1,1,,,,
33287,0,0,,,,
33288,0,0,,,,
33289,0,0,,,,
33290,0,0,,,,
33291,0,0,,,,
33292,0,0,,,,
33293,0,0,,,,
33294,2,1,,,,
33295,0,0,,,,
33296,0,0,,,,
33297,2,1,,,,
33298,0,0,,,,
33299,0,0,,,,
33300,0,0,,,,
33301,2,1,,,,
33302,0,0,,,,
33303,0,0,,,,
33304,0,0,,,,
33305,0,0,,,,
33306,2,1,,,,
33307,-1,-1,,,,
33308,0,0,,,,
33309,0,0,,,,
33310,-1,-1,,,,
33311,-1,-1,,,,
33312,1,1,,,,
33313,0,0,,,,
33314,-1,-1,,,,
33315,0,0,,,,
33316,0,0,,,,
33317,0,0,,,,
33318,1,1,,,,
33319,0,0,,,,
33320,1,1,,,,
33321,0,0,,,,
33322,0,0,,,,
33323,0,0,,,,
33324,-1,-1,,,,
33325,-1,-1,,,,
33326,-1,-1,,,,
33327,0,0,,,,
33328,0,0,,,,
33329,0,0,,,,
33330,-1,-1,,,,
33331,0,0,,,,
33332,1,1,,,,
33333,0,0,,,,
33334,2,1,,,,
33335,0,0,,,,
33336,0,0,,,,
33337,1,1,,,,
33338,0,0,,,,
33339,0,0,,,,
33340,1,1,,,,
33341,0,0,,,,
33342,1,1,,,,
33343,0,0,,,,
33344,0,0,,,,
33345,0,0,,,,
33346,1,1,,,,
33347,-2,-1,,,,
33348,0,0,,,,
33349,0,0,,,,
33350,0,0,,,,
33351,0,0,,,,
33352,1,1,,,,
33353,-1,-1,,,,
33354,0,0,,,,
33355,-1,-1,,,,
33356,0,0,,,,
33357,-1,-1,,,,
33358,0,0,,,,
33359,0,0,,,,
33360,0,0,,,,
33361,0,0,,,,
33362,0,0,,,,
33363,0,0,,,,
33364,0,0,,,,
33365,0,0,,,,
33366,0,0,,,,
33367,0,0,,,,
33368,-2,-1,,,,
33369,1,1,,,,
33370,0,0,,,,
33371,2,1,,,,
33372,0,0,,,,
33373,0,0,,,,
33374,1,1,,,,
33375,-1,-1,,,,
33376,0,0,,,,
33377,0,0,,,,
33378,0,0,,,,
33379,0,0,,,,
33380,0,0,,,,
33381,1,1,,,,
33382,0,0,,,,
33383,0,0,,,,
33384,0,0,,,,
33385,0,0,,,,
33386,0,0,,,,
33387,-1,-1,,,,
33388,0,0,,,,
33389,-1,-1,,,,
33390,0,0,,,,
33391,1,1,,,,
33392,0,0,,,,
33393,-1,-1,,,,
33394,-1,-1,,,,
33395,0,0,,,,
33396,0,0,,,,
33397,0,0,,,,
33398,0,0,,,,
33399,0,0,,,,
33400,0,0,,,,
33401,0,0,,,,
33402,0,0,,,,
33403,0,0,,,,
33404,2,1,,,,
33405,0,0,,,,
33406,-1,-1,,,,
33407,-2,-1,,,,
33408,0,0,,,,
33409,0,0,,,,
33410,0,0,,,,
33411,1,1,,,,
33412,1,1,,,,
33413,0,0,,,,
33414,0,0,,,,
33415,0,0,,,,
33416,0,0,,,,
33417,0,0,,,,
33418,1,1,,,,
33419,0,0,,,,
33420,0,0,,,,
33421,0,0,,,,
33422,1,1,,,,
33423,0,0,,,,
33424,0,0,,,,
33425,0,0,,,,
33426,0,0,,,,
33427,0,0,,,,
33428,0,0,,,,
33429,0,0,,,,
33430,1,1,,,,
33431,0,0,,,,
33432,1,1,,,,
33433,0,0,,,,
33434,0,0,,,,
33435,0,0,,,,
33436,-2,-1,,,,
33437,0,0,,,,
33438,0,0,,,,
33439,-2,-1,,,,
33440,0,0,,,,
33441,0,0,,,,
33442,1,1,,,,
33443,0,0,,,,
33444,0,0,,,,
33445,2,1,,,,
33446,0,0,,,,
33447,0,0,,,,
33448,1,1,,,,
33449,0,0,,,,
33450,0,0,,,,
33451,0,0,,,,
33452,0,0,,,,
33453,0,0,,,,
33454,0,0,,,,
33455,0,0,,,,
33456,1,1,,,,
33457,0,0,,,,
33458,0,0,,,,
33459,0,0,,,,
33460,0,0,,,,
33461,1,1,,,,
33462,0,0,,,,
33463,2,1,,,,
33464,1,1,,,,
33465,3,1,,,,
33466,-1,-1,,,,
33467,-1,-1,,,,
33468,-1,-1,,,,
33469,-1,-1,,,,
33470,0,0,,,,
33471,0,0,,,,
33472,1,1,,,,
33473,0,0,,,,
33474,0,0,,,,
33475,1,1,,,,
33476,-1,-1,,,,
33477,0,0,,,,
33478,-3,-1,,,,
33479,-1,-1,,,,
33480,2,1,,,,
33481,0,0,,,,
33482,0,0,,,,
33483,0,0,,,,
33484,-1,-1,,,,
33485,1,1,,,,
33486,1,1,,,,
33487,0,0,,,,
33488,0,0,,,,
33489,0,0,,,,
33490,-2,-1,,,,
33491,0,0,,,,
33492,0,0,,,,
33493,-2,-1,,,,
33494,0,0,,,,
33495,0,0,,,,
33496,0,0,,,,
33497,0,0,,,,
33498,0,0,,,,
33499,1,1,,,,
33500,0,0,,,,
33501,-2,-1,,,,
33502,-2,-1,,,,
33503,1,1,,,,
33504,0,0,,,,
33505,-1,-1,,,,
33506,1,1,,,,
33507,1,1,,,,
33508,0,0,,,,
33509,0,0,,,,
33510,0,0,,,,
33511,0,0,,,,
33512,0,0,,,,
33513,0,0,,,,
33514,1,1,,,,
33515,0,0,,,,
33516,0,0,,,,
33517,0,0,,,,
33518,0,0,,,,
33519,1,1,,,,
33520,0,0,,,,
33521,0,0,,,,
33522,-1,-1,,,,
33523,0,0,,,,
33524,-1,-1,,,,
33525,0,0,,,,
33526,-1,-1,,,,
33527,0,0,,,,
33528,0,0,,,,
33529,0,0,,,,
33530,-1,-1,,,,
33531,0,0,,,,
33532,1,1,,,,
33533,0,0,,,,
33534,2,1,,,,
33535,2,1,,,,
33536,0,0,,,,
33537,1,1,,,,
33538,-1,-1,,,,
33539,1,1,,,,
33540,0,0,,,,
33541,1,1,,,,
33542,0,0,,,,
33543,2,1,,,,
33544,0,0,,,,
33545,1,1,,,,
33546,0,0,,,,
33547,0,0,,,,
33548,0,0,,,,
33549,1,1,,,,
33550,0,0,,,,
33551,1,1,,,,
33552,-1,-1,,,,
33553,1,1,,,,
33554,-2,-1,,,,
33555,0,0,,,,
33556,0,0,,,,
33557,0,0,,,,
33558,3,1,,,,
33559,0,0,,,,
33560,0,0,,,,
33561,1,1,,,,
33562,0,0,,,,
33563,0,0,,,,
33564,1,1,,,,
33565,0,0,,,,
33566,0,0,,,,
33567,1,1,,,,
33568,0,0,,,,
33569,-1,-1,,,,
33570,0,0,,,,
33571,-2,-1,,,,
33572,0,0,,,,
33573,0,0,,,,
33574,0,0,,,,
33575,0,0,,,,
33576,0,0,,,,
33577,-1,-1,,,,
33578,0,0,,,,
33579,1,1,,,,
33580,-1,-1,,,,
33581,0,0,,,,
33582,-2,-1,,,,
33583,0,0,,,,
33584,1,1,,,,
33585,-1,-1,,,,
33586,0,0,,,,
33587,0,0,,,,
33588,-1,-1,,,,
33589,0,0,,,,
33590,1,1,,,,
33591,2,1,,,,
33592,-1,-1,,,,
33593,0,0,,,,
33594,0,0,,,,
33595,0,0,,,,
33596,0,0,,,,
33597,0,0,,,,
33598,1,1,,,,
33599,0,0,,,,
33600,0,0,,,,
33601,1,1,,,,
33602,-1,-1,,,,
33603,0,0,,,,
33604,0,0,,,,
33605,0,0,,,,
33606,0,0,,,,
33607,0,0,,,,
33608,-1,-1,,,,
33609,0,0,,,,
33610,-1,-1,,,,
33611,-1,-1,,,,
33612,0,0,,,,
33613,0,0,,,,
33614,1,1,,,,
33615,0,0,,,,
33616,0,0,,,,
33617,-1,-1,,,,
33618,0,0,,,,
33619,1,1,,,,
33620,0,0,,,,
33621,1,1,,,,
33622,0,0,,,,
33623,1,1,,,,
33624,-1,-1,,,,
33625,1,1,,,,
33626,1,1,,,,
33627,1,1,,,,
33628,0,0,,,,
33629,0,0,,,,
33630,0,0,,,,
33631,1,1,,,,
33632,-1,-1,,,,
33633,0,0,,,,
33634,1,1,,,,
33635,0,0,,,,
33636,0,0,,,,
33637,0,0,,,,
33638,0,0,,,,
33639,0,0,,,,
33640,1,1,,,,
33641,-1,-1,,,,
33642,0,0,,,,
33643,0,0,,,,
33644,2,1,,,,
33645,0,0,,,,
33646,0,0,,,,
33647,0,0,,,,
33648,0,0,,,,
33649,-2,-1,,,,
33650,0,0,,,,
33651,0,0,,,,
33652,1,1,,,,
33653,0,0,,,,
33654,0,0,,,,
33655,0,0,,,,
33656,0,0,,,,
33657,0,0,,,,
33658,1,1,,,,
33659,0,0,,,,
33660,0,0,,,,
33661,0,0,,,,
33662,-1,-1,,,,
33663,0,0,,,,
33664,0,0,,,,
33665,0,0,,,,
33666,0,0,,,,
33667,0,0,,,,
33668,0,0,,,,
33669,1,1,,,,
33670,1,1,,,,
33671,-1,-1,,,,
33672,0,0,,,,
33673,0,0,,,,
33674,0,0,,,,
33675,1,1,,,,
33676,0,0,,,,
33677,1,1,,,,
33678,0,0,,,,
33679,0,0,,,,
33680,0,0,,,,
33681,1,1,,,,
33682,-2,-1,,,,
33683,0,0,,,,
33684,0,0,,,,
33685,0,0,,,,
33686,-2,-1,,,,
33687,0,0,,,,
33688,0,0,,,,
33689,0,0,,,,
33690,1,1,,,,
33691,0,0,,,,
33692,0,0,,,,
33693,0,0,,,,
33694,-1,-1,,,,
33695,0,0,,,,
33696,1,1,,,,
33697,-1,-1,,,,
33698,0,0,,,,
33699,-1,-1,,,,
33700,0,0,,,,
33701,1,1,,,,
33702,0,0,,,,
33703,0,0,,,,
33704,1,1,,,,
33705,-1,-1,,,,
33706,0,0,,,,
33707,0,0,,,,
33708,0,0,,,,
33709,1,1,,,,
33710,0,0,,,,
33711,0,0,,,,
33712,-1,-1,,,,
33713,0,0,,,,
33714,0,0,,,,
33715,0,0,,,,
33716,0,0,,,,
33717,-1,-1,,,,
33718,0,0,,,,
33719,0,0,,,,
33720,0,0,,,,
33721,-1,-1,,,,
33722,0,0,,,,
33723,1,1,,,,
33724,1,1,,,,
33725,0,0,,,,
33726,1,1,,,,
33727,0,0,,,,
33728,-2,-1,,,,
33729,0,0,,,,
33730,0,0,,,,
33731,-1,-1,,,,
33732,0,0,,,,
33733,-1,-1,,,,
33734,0,0,,,,
33735,0,0,,,,
33736,0,0,,,,
33737,0,0,,,,
33738,0,0,,,,
33739,0,0,,,,
33740,0,0,,,,
33741,0,0,,,,
33742,-1,-1,,,,
33743,0,0,,,,
33744,-1,-1,,,,
33745,0,0,,,,
33746,-1,-1,,,,
33747,0,0,,,,
33748,0,0,,,,
33749,0,0,,,,
33750,0,0,,,,
33751,0,0,,,,
33752,0,0,,,,
33753,0,0,,,,
33754,1,1,,,,
33755,0,0,,,,
33756,0,0,,,,
33757,0,0,,,,
33758,2,1,,,,
33759,0,0,,,,
33760,0,0,,,,
33761,-1,-1,,,,
33762,1,1,,,,
33763,0,0,,,,
33764,0,0,,,,
33765,0,0,,,,
33766,2,1,,,,
33767,0,0,,,,
33768,0,0,,,,
33769,0,0,,,,
33770,-1,-1,,,,
33771,-1,-1,,,,
33772,0,0,,,,
33773,0,0,,,,
33774,0,0,,,,
33775,0,0,,,,
33776,-1,-1,,,,
33777,0,0,,,,
33778,0,0,,,,
33779,0,0,,,,
33780,0,0,,,,
33781,2,1,,,,
33782,0,0,,,,
33783,1,1,,,,
33784,0,0,,,,
33785,-3,-1,,,,
33786,0,0,,,,
33787,1,1,,,,
33788,1,1,,,,
33789,0,0,,,,
33790,0,0,,,,
33791,0,0,,,,
33792,2,1,,,,
33793,0,0,,,,
33794,0,0,,,,
33795,0,0,,,,
33796,0,0,,,,
33797,0,0,,,,
33798,0,0,,,,
33799,1,1,,,,
33800,0,0,,,,
33801,0,0,,,,
33802,1,1,,,,
33803,0,0,,,,
33804,0,0,,,,
33805,0,0,,,,
33806,0,0,,,,
33807,0,0,,,,
33808,-2,-1,,,,
33809,0,0,,,,
33810,3,1,,,,
33811,0,0,,,,
33812,0,0,,,,
33813,-1,-1,,,,
33814,-1,-1,,,,
33815,0,0,,,,
33816,1,1,,,,
33817,0,0,,,,
33818,0,0,,,,
33819,0,0,,,,
33820,0,0,,,,
33821,0,0,,,,
33822,0,0,,,,
33823,2,1,,,,
33824,0,0,,,,
33825,0,0,,,,
33826,0,0,,,,
33827,1,1,,,,
33828,0,0,,,,
33829,-2,-1,,,,
33830,-1,-1,,,,
33831,0,0,,,,
33832,-1,-1,,,,
33833,0,0,,,,
33834,1,1,,,,
33835,0,0,,,,
33836,1,1,,,,
33837,0,0,,,,
33838,0,0,,,,
33839,-1,-1,,,,
33840,0,0,,,,
33841,0,0,,,,
33842,0,0,,,,
33843,-1,-1,,,,
33844,0,0,,,,
33845,0,0,,,,
33846,1,1,,,,
33847,0,0,,,,
33848,0,0,,,,
33849,0,0,,,,
33850,-2,-1,,,,
33851,1,1,,,,
33852,0,0,,,,
33853,-1,-1,,,,
33854,-2,-1,,,,
33855,1,1,,,,
33856,0,0,,,,
33857,0,0,,,,
33858,-1,-1,,,,
33859,0,0,,,,
33860,0,0,,,,
33861,0,0,,,,
33862,0,0,,,,
33863,0,0,,,,
33864,0,0,,,,
33865,-1,-1,,,,
33866,1,1,,,,
33867,0,0,,,,
33868,0,0,,,,
33869,0,0,,,,
33870,-1,-1,,,,
33871,0,0,,,,
33872,0,0,,,,
33873,0,0,,,,
33874,0,0,,,,
33875,-1,-1,,,,
33876,0,0,,,,
33877,0,0,,,,
33878,-1,-1,,,,
33879,-2,-1,,,,
33880,1,1,,,,
33881,0,0,,,,
33882,0,0,,,,
33883,1,1,,,,
33884,0,0,,,,
33885,-1,-1,,,,
33886,-1,-1,,,,
33887,0,0,,,,
33888,0,0,,,,
33889,0,0,,,,
33890,-2,-1,,,,
33891,0,0,,,,
33892,0,0,,,,
33893,-1,-1,,,,
33894,0,0,,,,
33895,-1,-1,,,,
33896,0,0,,,,
33897,0,0,,,,
33898,0,0,,,,
33899,-1,-1,,,,
33900,0,0,,,,
33901,1,1,,,,
33902,0,0,,,,
33903,0,0,,,,
33904,0,0,,,,
33905,-1,-1,,,,
33906,0,0,,,,
33907,-1,-1,,,,
33908,2,1,,,,
33909,0,0,,,,
33910,0,0,,,,
33911,-1,-1,,,,
33912,0,0,,,,
33913,-1,-1,,,,
33914,0,0,,,,
33915,0,0,,,,
33916,-1,-1,,,,
33917,0,0,,,,
33918,0,0,,,,
33919,0,0,,,,
33920,0,0,,,,
33921,0,0,,,,
33922,0,0,,,,
33923,-1,-1,,,,
33924,0,0,,,,
33925,-1,-1,,,,
33926,-1,-1,,,,
33927,1,1,,,,
33928,0,0,,,,
33929,-1,-1,,,,
33930,-2,-1,,,,
33931,0,0,,,,
33932,-1,-1,,,,
33933,1,1,,,,
33934,0,0,,,,
33935,2,1,,,,
33936,-3,-1,,,,
33937,0,0,,,,
33938,0,0,,,,
33939,0,0,,,,
33940,0,0,,,,
33941,1,1,,,,
33942,0,0,,,,
33943,0,0,,,,
33944,-4,-1,,,,
33945,-1,-1,,,,
33946,0,0,,,,
33947,0,0,,,,
33948,1,1,,,,
33949,2,1,,,,
33950,1,1,,,,
33951,-1,-1,,,,
33952,0,0,,,,
33953,-1,-1,,,,
33954,0,0,,,,
33955,2,1,,,,
33956,1,1,,,,
33957,0,0,,,,
33958,-1,-1,,,,
33959,0,0,,,,
33960,0,0,,,,
33961,-1,-1,,,,
33962,0,0,,,,
33963,0,0,,,,
33964,-1,-1,,,,
33965,0,0,,,,
33966,0,0,,,,
33967,-1,-1,,,,
33968,0,0,,,,
33969,0,0,,,,
33970,1,1,,,,
33971,0,0,,,,
33972,-1,-1,,,,
33973,-1,-1,,,,
33974,0,0,,,,
33975,1,1,,,,
33976,0,0,,,,
33977,0,0,,,,
33978,0,0,,,,
33979,0,0,,,,
33980,1,1,,,,
33981,0,0,,,,
33982,1,1,,,,
33983,0,0,,,,
33984,0,0,,,,
33985,0,0,,,,
33986,0,0,,,,
33987,1,1,,,,
33988,1,1,,,,
33989,-2,-1,,,,
33990,0,0,,,,
33991,0,0,,,,
33992,0,0,,,,
33993,-1,-1,,,,
33994,0,0,,,,
33995,0,0,,,,
33996,0,0,,,,
33997,0,0,,,,
33998,-2,-1,,,,
33999,0,0,,,,
34000,0,0,,,,
34001,0,0,,,,
34002,0,0,,,,
34003,0,0,,,,
34004,0,0,,,,
34005,1,1,,,,
34006,1,1,,,,
34007,1,1,,,,
34008,0,0,,,,
34009,0,0,,,,
34010,-1,-1,,,,
34011,0,0,,,,
34012,0,0,,,,
34013,0,0,,,,
34014,0,0,,,,
34015,-1,-1,,,,
34016,-2,-1,,,,
34017,0,0,,,,
34018,0,0,,,,
34019,0,0,,,,
34020,0,0,,,,
34021,0,0,,,,
34022,0,0,,,,
34023,0,0,,,,
34024,0,0,,,,
34025,0,0,,,,
34026,0,0,,,,
34027,0,0,,,,
34028,0,0,,,,
34029,0,0,,,,
34030,0,0,,,,
34031,0,0,,,,
34032,0,0,,,,
34033,2,1,,,,
34034,0,0,,,,
34035,0,0,,,,
34036,-2,-1,,,,
34037,0,0,,,,
34038,0,0,,,,
34039,-1,-1,,,,
34040,0,0,,,,
34041,0,0,,,,
34042,1,1,,,,
34043,0,0,,,,
34044,0,0,,,,
34045,0,0,,,,
34046,0,0,,,,
34047,0,0,,,,
34048,-2,-1,,,,
34049,0,0,,,,
34050,-1,-1,,,,
34051,1,1,,,,
34052,0,0,,,,
34053,0,0,,,,
34054,0,0,,,,
34055,1,1,,,,
34056,0,0,,,,
34057,1,1,,,,
34058,0,0,,,,
34059,0,0,,,,
34060,0,0,,,,
34061,0,0,,,,
34062,-2,-1,,,,
34063,0,0,,,,
34064,0,0,,,,
34065,1,1,,,,
34066,0,0,,,,
34067,-2,-1,,,,
34068,3,1,,,,
34069,-2,-1,,,,
34070,0,0,,,,
34071,1,1,,,,
34072,0,0,,,,
34073,0,0,,,,
34074,0,0,,,,
34075,1,1,,,,
34076,1,1,,,,
34077,0,0,,,,
34078,0,0,,,,
34079,0,0,,,,
34080,0,0,,,,
34081,-1,-1,,,,
34082,0,0,,,,
34083,0,0,,,,
34084,0,0,,,,
34085,0,0,,,,
34086,-1,-1,,,,
34087,2,1,,,,
34088,1,1,,,,
34089,0,0,,,,
34090,0,0,,,,
34091,0,0,,,,
34092,0,0,,,,
34093,0,0,,,,
34094,0,0,,,,
34095,0,0,,,,
34096,0,0,,,,
34097,0,0,,,,
34098,0,0,,,,
34099,2,1,,,,
34100,0,0,,,,
34101,1,1,,,,
34102,0,0,,,,
34103,0,0,,,,
34104,0,0,,,,
34105,-1,-1,,,,
34106,-1,-1,,,,
34107,1,1,,,,
34108,0,0,,,,
34109,0,0,,,,
34110,-2,-1,,,,
34111,-2,-1,,,,
34112,0,0,,,,
34113,0,0,,,,
34114,2,1,,,,
34115,-2,-1,,,,
34116,0,0,,,,
34117,0,0,,,,
34118,0,0,,,,
34119,0,0,,,,
34120,1,1,,,,
34121,0,0,,,,
34122,0,0,,,,
34123,0,0,,,,
34124,0,0,,,,
34125,2,1,,,,
34126,1,1,,,,
34127,0,0,,,,
34128,0,0,,,,
34129,-1,-1,,,,
34130,1,1,,,,
34131,0,0,,,,
34132,0,0,,,,
34133,0,0,,,,
34134,1,1,,,,
34135,0,0,,,,
34136,1,1,,,,
34137,0,0,,,,
34138,1,1,,,,
34139,1,1,,,,
34140,0,0,,,,
34141,1,1,,,,
34142,0,0,,,,
34143,0,0,,,,
34144,0,0,,,,
34145,0,0,,,,
34146,0,0,,,,
34147,0,0,,,,
34148,2,1,,,,
34149,0,0,,,,
34150,0,0,,,,
34151,1,1,,,,
34152,-1,-1,,,,
34153,0,0,,,,
34154,0,0,,,,
34155,0,0,,,,
34156,0,0,,,,
34157,0,0,,,,
34158,0,0,,,,
34159,1,1,,,,
34160,1,1,,,,
34161,-1,-1,,,,
34162,0,0,,,,
34163,0,0,,,,
34164,0,0,,,,
34165,1,1,,,,
34166,0,0,,,,
34167,1,1,,,,
34168,0,0,,,,
34169,0,0,,,,
34170,0,0,,,,
34171,0,0,,,,
34172,0,0,,,,
34173,0,0,,,,
34174,0,0,,,,
34175,0,0,,,,
34176,0,0,,,,
34177,0,0,,,,
34178,0,0,,,,
34179,0,0,,,,
34180,0,0,,,,
34181,4,1,,,,
34182,0,0,,,,
34183,4,1,,,,
34184,0,0,,,,
34185,0,0,,,,
34186,0,0,,,,
34187,0,0,,,,
34188,-2,-1,,,,
34189,0,0,,,,
34190,0,0,,,,
34191,0,0,,,,
34192,0,0,,,,
34193,0,0,,,,
34194,1,1,,,,
34195,0,0,,,,
34196,0,0,,,,
34197,0,0,,,,
34198,1,1,,,,
34199,0,0,,,,
34200,0,0,,,,
34201,1,1,,,,
34202,0,0,,,,
34203,0,0,,,,
34204,0,0,,,,
34205,1,1,,,,
34206,0,0,,,,
34207,0,0,,,,
34208,1,1,,,,
34209,0,0,,,,
34210,0,0,,,,
34211,0,0,,,,
34212,0,0,,,,
34213,0,0,,,,
34214,0,0,,,,
34215,0,0,,,,
34216,0,0,,,,
34217,1,1,,,,
34218,1,1,,,,
34219,0,0,,,,
34220,0,0,,,,
34221,0,0,,,,
34222,0,0,,,,
34223,0,0,,,,
34224,-1,-1,,,,
34225,0,0,,,,
34226,0,0,,,,
34227,0,0,,,,
34228,0,0,,,,
34229,0,0,,,,
34230,0,0,,,,
34231,1,1,,,,
34232,0,0,,,,
34233,-1,-1,,,,
34234,2,1,,,,
34235,0,0,,,,
34236,0,0,,,,
34237,0,0,,,,
34238,0,0,,,,
34239,2,1,,,,
34240,0,0,,,,
34241,0,0,,,,
34242,1,1,,,,
34243,0,0,,,,
34244,1,1,,,,
34245,0,0,,,,
34246,-2,-1,,,,
34247,1,1,,,,
34248,0,0,,,,
34249,0,0,,,,
34250,-1,-1,,,,
34251,-2,-1,,,,
34252,2,1,,,,
34253,1,1,,,,
34254,1,1,,,,
34255,0,0,,,,
34256,1,1,,,,
34257,0,0,,,,
34258,0,0,,,,
34259,0,0,,,,
34260,0,0,,,,
34261,0,0,,,,
34262,-1,-1,,,,
34263,0,0,,,,
34264,0,0,,,,
34265,-1,-1,,,,
34266,-1,-1,,,,
34267,-1,-1,,,,
34268,0,0,,,,
34269,1,1,,,,
34270,2,1,,,,
34271,1,1,,,,
34272,-1,-1,,,,
34273,0,0,,,,
34274,1,1,,,,
34275,0,0,,,,
34276,0,0,,,,
34277,1,1,,,,
34278,0,0,,,,
34279,0,0,,,,
34280,2,1,,,,
34281,-1,-1,,,,
34282,0,0,,,,
34283,0,0,,,,
34284,1,1,,,,
34285,0,0,,,,
34286,1,1,,,,
34287,0,0,,,,
34288,0,0,,,,
34289,0,0,,,,
34290,1,1,,,,
34291,0,0,,,,
34292,-1,-1,,,,
34293,0,0,,,,
34294,0,0,,,,
34295,1,1,,,,
34296,-1,-1,,,,
34297,0,0,,,,
34298,0,0,,,,
34299,0,0,,,,
34300,1,1,,,,
34301,0,0,,,,
34302,0,0,,,,
34303,0,0,,,,
34304,-1,-1,,,,
34305,0,0,,,,
34306,0,0,,,,
34307,0,0,,,,
34308,0,0,,,,
34309,0,0,,,,
34310,0,0,,,,
34311,0,0,,,,
34312,1,1,,,,
34313,0,0,,,,
34314,0,0,,,,
34315,0,0,,,,
34316,0,0,,,,
34317,0,0,,,,
34318,0,0,,,,
34319,0,0,,,,
34320,0,0,,,,
34321,0,0,,,,
34322,0,0,,,,
34323,-1,-1,,,,
34324,0,0,,,,
34325,0,0,,,,
34326,0,0,,,,
34327,0,0,,,,
34328,0,0,,,,
34329,0,0,,,,
34330,1,1,,,,
34331,1,1,,,,
34332,-2,-1,,,,
34333,0,0,,,,
34334,0,0,,,,
34335,0,0,,,,
34336,0,0,,,,
34337,0,0,,,,
34338,0,0,,,,
34339,-2,-1,,,,
34340,0,0,,,,
34341,1,1,,,,
34342,0,0,,,,
34343,-1,-1,,,,
34344,-1,-1,,,,
34345,-1,-1,,,,
34346,0,0,,,,
34347,1,1,,,,
34348,0,0,,,,
34349,0,0,,,,
34350,0,0,,,,
34351,0,0,,,,
34352,-2,-1,,,,
34353,0,0,,,,
34354,1,1,,,,
34355,0,0,,,,
34356,0,0,,,,
34357,-1,-1,,,,
34358,1,1,,,,
34359,0,0,,,,
34360,1,1,,,,
34361,0,0,,,,
34362,0,0,,,,
34363,-1,-1,,,,
34364,0,0,,,,
34365,-2,-1,,,,
34366,0,0,,,,
34367,0,0,,,,
34368,-1,-1,,,,
34369,0,0,,,,
34370,0,0,,,,
34371,-2,-1,,,,
34372,1,1,,,,
34373,1,1,,,,
34374,0,0,,,,
34375,0,0,,,,
34376,0,0,,,,
34377,1,1,,,,
34378,0,0,,,,
34379,0,0,,,,
34380,0,0,,,,
34381,0,0,,,,
34382,0,0,,,,
34383,0,0,,,,
34384,-1,-1,,,,
34385,0,0,,,,
34386,0,0,,,,
34387,0,0,,,,
34388,0,0,,,,
34389,-2,-1,,,,
34390,0,0,,,,
34391,-1,-1,,,,
34392,1,1,,,,
34393,-1,-1,,,,
34394,0,0,,,,
34395,1,1,,,,
34396,0,0,,,,
34397,1,1,,,,
34398,-1,-1,,,,
34399,0,0,,,,
34400,0,0,,,,
34401,1,1,,,,
34402,-1,-1,,,,
34403,1,1,,,,
34404,0,0,,,,
34405,0,0,,,,
34406,0,0,,,,
34407,0,0,,,,
34408,1,1,,,,
34409,0,0,,,,
34410,-1,-1,,,,
34411,0,0,,,,
34412,-1,-1,,,,
34413,-1,-1,,,,
34414,0,0,,,,
34415,0,0,,,,
34416,1,1,,,,
34417,-1,-1,,,,
34418,-1,-1,,,,
34419,-2,-1,,,,
34420,2,1,,,,
34421,1,1,,,,
34422,0,0,,,,
34423,-1,-1,,,,
34424,-1,-1,,,,
34425,-1,-1,,,,
34426,0,0,,,,
34427,2,1,,,,
34428,-1,-1,,,,
34429,1,1,,,,
34430,1,1,,,,
34431,0,0,,,,
34432,1,1,,,,
34433,0,0,,,,
34434,0,0,,,,
34435,0,0,,,,
34436,0,0,,,,
34437,0,0,,,,
34438,-1,-1,,,,
34439,0,0,,,,
34440,0,0,,,,
34441,0,0,,,,
34442,-1,-1,,,,
34443,1,1,,,,
34444,0,0,,,,
34445,0,0,,,,
34446,-1,-1,,,,
34447,0,0,,,,
34448,-2,-1,,,,
34449,1,1,,,,
34450,-2,-1,,,,
34451,0,0,,,,
34452,0,0,,,,
34453,1,1,,,,
34454,1,1,,,,
34455,0,0,,,,
34456,0,0,,,,
34457,1,1,,,,
34458,0,0,,,,
34459,0,0,,,,
34460,0,0,,,,
34461,0,0,,,,
34462,0,0,,,,
34463,-1,-1,,,,
34464,-1,-1,,,,
34465,0,0,,,,
34466,1,1,,,,
34467,1,1,,,,
34468,0,0,,,,
34469,-1,-1,,,,
34470,-1,-1,,,,
34471,-1,-1,,,,
34472,0,0,,,,
34473,0,0,,,,
34474,0,0,,,,
34475,2,1,,,,
34476,0,0,,,,
34477,0,0,,,,
34478,0,0,,,,
34479,0,0,,,,
34480,0,0,,,,
34481,-1,-1,,,,
34482,1,1,,,,
34483,0,0,,,,
34484,1,1,,,,
34485,-1,-1,,,,
34486,0,0,,,,
34487,0,0,,,,
34488,1,1,,,,
34489,0,0,,,,
34490,0,0,,,,
34491,1,1,,,,
34492,0,0,,,,
34493,0,0,,,,
34494,0,0,,,,
34495,0,0,,,,
34496,1,1,,,,
34497,0,0,,,,
34498,0,0,,,,
