,scores,
17135,0,0
17136,1,1
17137,0,0
17138,0,0
17139,0,0
17140,0,0
17141,0,0
17142,0,0
17143,0,0
17144,1,1
17145,0,0
17146,-1,-1
17147,0,0
17148,0,0
17149,-1,-1
17150,0,0
17151,0,0
17152,0,0
17153,0,0
17154,0,0
17155,1,1
17156,0,0
17157,0,0
17158,1,1
17159,0,0
17160,0,0
17161,-1,-1
17162,1,1
17163,-1,-1
17164,2,1
17165,0,0
17166,0,0
17167,0,0
17168,0,0
17169,0,0
17170,2,1
17171,1,1
17172,0,0
17173,1,1
17174,-1,-1
17175,-1,-1
17176,1,1
17177,1,1
17178,-2,-1
17179,0,0
17180,0,0
17181,1,1
17182,0,0
17183,0,0
17184,1,1
17185,0,0
17186,0,0
17187,0,0
17188,1,1
17189,-1,-1
17190,0,0
17191,-1,-1
17192,0,0
17193,0,0
17194,0,0
17195,0,0
17196,-1,-1
17197,1,1
17198,0,0
17199,-2,-1
17200,0,0
17201,0,0
17202,0,0
17203,-1,-1
17204,0,0
17205,-1,-1
17206,0,0
17207,0,0
17208,-1,-1
17209,0,0
17210,-2,-1
17211,0,0
17212,0,0
17213,0,0
17214,-1,-1
17215,0,0
17216,2,1
17217,0,0
17218,0,0
17219,0,0
17220,0,0
17221,-1,-1
17222,-1,-1
17223,1,1
17224,1,1
17225,1,1
17226,0,0
17227,0,0
17228,0,0
17229,-1,-1
17230,2,1
17231,0,0
17232,0,0
17233,-2,-1
17234,1,1
17235,1,1
17236,0,0
17237,-1,-1
17238,0,0
17239,0,0
17240,0,0
17241,1,1
17242,0,0
17243,-1,-1
17244,1,1
17245,0,0
17246,1,1
17247,0,0
17248,0,0
17249,-1,-1
17250,0,0
17251,0,0
17252,0,0
17253,0,0
17254,0,0
17255,0,0
17256,-1,-1
17257,0,0
17258,0,0
17259,0,0
17260,0,0
17261,1,1
17262,0,0
17263,1,1
17264,0,0
17265,0,0
17266,1,1
17267,-2,-1
17268,0,0
17269,-1,-1
17270,0,0
17271,0,0
17272,1,1
17273,0,0
17274,0,0
17275,-1,-1
17276,0,0
17277,0,0
17278,0,0
17279,1,1
17280,0,0
17281,1,1
17282,1,1
17283,0,0
17284,0,0
17285,1,1
17286,0,0
17287,-2,-1
17288,1,1
17289,0,0
17290,0,0
17291,-1,-1
17292,0,0
17293,0,0
17294,0,0
17295,1,1
17296,1,1
17297,-1,-1
17298,-1,-1
17299,0,0
17300,-1,-1
17301,-1,-1
17302,0,0
17303,2,1
17304,0,0
17305,1,1
17306,0,0
17307,0,0
17308,2,1
17309,1,1
17310,-1,-1
17311,-1,-1
17312,0,0
17313,0,0
17314,0,0
17315,0,0
17316,-1,-1
17317,0,0
17318,1,1
17319,0,0
17320,0,0
17321,0,0
17322,1,1
17323,0,0
17324,0,0
17325,0,0
17326,0,0
17327,-1,-1
17328,-1,-1
17329,0,0
17330,0,0
17331,-1,-1
17332,-1,-1
17333,0,0
17334,0,0
17335,-2,-1
17336,-1,-1
17337,0,0
17338,-2,-1
17339,-1,-1
17340,0,0
17341,0,0
17342,-1,-1
17343,1,1
17344,0,0
17345,-1,-1
17346,0,0
17347,0,0
17348,1,1
17349,0,0
17350,-1,-1
17351,0,0
17352,0,0
17353,1,1
17354,0,0
17355,-1,-1
17356,0,0
17357,1,1
17358,2,1
17359,0,0
17360,0,0
17361,0,0
17362,0,0
17363,0,0
17364,0,0
17365,1,1
17366,-1,-1
17367,-1,-1
17368,-1,-1
17369,0,0
17370,0,0
17371,-1,-1
17372,0,0
17373,1,1
17374,0,0
17375,0,0
17376,0,0
17377,1,1
17378,0,0
17379,0,0
17380,-1,-1
17381,0,0
17382,0,0
17383,0,0
17384,0,0
17385,0,0
17386,-1,-1
17387,-3,-1
17388,0,0
17389,2,1
17390,-1,-1
17391,0,0
17392,0,0
17393,1,1
17394,-1,-1
17395,-2,-1
17396,-2,-1
17397,-1,-1
17398,1,1
17399,0,0
17400,-1,-1
17401,0,0
17402,0,0
17403,1,1
17404,0,0
17405,-1,-1
17406,1,1
17407,1,1
17408,0,0
17409,1,1
17410,0,0
17411,1,1
17412,0,0
17413,0,0
17414,-1,-1
17415,0,0
17416,-1,-1
17417,0,0
17418,1,1
17419,1,1
17420,0,0
17421,0,0
17422,0,0
17423,1,1
17424,0,0
17425,0,0
17426,0,0
17427,0,0
17428,1,1
17429,0,0
17430,0,0
17431,0,0
17432,0,0
17433,0,0
17434,0,0
17435,0,0
17436,2,1
17437,0,0
17438,0,0
17439,-1,-1
17440,-1,-1
17441,0,0
17442,0,0
17443,-2,-1
17444,1,1
17445,0,0
17446,-1,-1
17447,-1,-1
17448,0,0
17449,1,1
17450,1,1
17451,-2,-1
17452,0,0
17453,0,0
17454,0,0
17455,-1,-1
17456,0,0
17457,0,0
17458,2,1
17459,-1,-1
17460,-1,-1
17461,-2,-1
17462,1,1
17463,0,0
17464,0,0
17465,-1,-1
17466,1,1
17467,-1,-1
17468,-1,-1
17469,0,0
17470,0,0
17471,1,1
17472,0,0
17473,0,0
17474,0,0
17475,0,0
17476,-1,-1
17477,-1,-1
17478,-1,-1
17479,0,0
17480,-1,-1
17481,0,0
17482,1,1
17483,0,0
17484,-1,-1
17485,-1,-1
17486,0,0
17487,1,1
17488,0,0
17489,1,1
17490,0,0
17491,0,0
17492,-4,-1
17493,0,0
17494,0,0
17495,0,0
17496,0,0
17497,0,0
17498,1,1
17499,0,0
17500,0,0
17501,0,0
17502,0,0
17503,0,0
17504,-1,-1
17505,0,0
17506,1,1
17507,1,1
17508,0,0
17509,0,0
17510,0,0
17511,0,0
17512,0,0
17513,-1,-1
17514,-2,-1
17515,-1,-1
17516,0,0
17517,1,1
17518,1,1
17519,0,0
17520,-1,-1
17521,0,0
17522,0,0
17523,0,0
17524,-2,-1
17525,0,0
17526,0,0
17527,0,0
17528,0,0
17529,-1,-1
17530,0,0
17531,-1,-1
17532,-3,-1
17533,1,1
17534,0,0
17535,1,1
17536,-1,-1
17537,0,0
17538,-1,-1
17539,-1,-1
17540,0,0
17541,0,0
17542,0,0
17543,1,1
17544,0,0
17545,1,1
17546,0,0
17547,1,1
17548,0,0
17549,0,0
17550,0,0
17551,0,0
17552,-1,-1
17553,0,0
17554,0,0
17555,0,0
17556,3,1
17557,0,0
17558,0,0
17559,-3,-1
17560,0,0
17561,-1,-1
17562,1,1
17563,0,0
17564,0,0
17565,0,0
17566,0,0
17567,0,0
17568,-2,-1
17569,0,0
17570,0,0
17571,0,0
17572,0,0
17573,0,0
17574,1,1
17575,0,0
17576,0,0
17577,1,1
17578,0,0
17579,-1,-1
17580,-1,-1
17581,0,0
17582,0,0
17583,0,0
17584,-1,-1
17585,0,0
17586,0,0
17587,-1,-1
17588,0,0
17589,0,0
17590,-1,-1
17591,0,0
17592,-2,-1
17593,0,0
17594,0,0
17595,0,0
17596,0,0
17597,-1,-1
17598,0,0
17599,0,0
17600,0,0
17601,0,0
17602,-1,-1
17603,0,0
17604,0,0
17605,0,0
17606,0,0
17607,2,1
17608,0,0
17609,0,0
17610,1,1
17611,0,0
17612,1,1
17613,0,0
17614,-1,-1
17615,0,0
17616,1,1
17617,0,0
17618,-1,-1
17619,-2,-1
17620,0,0
17621,1,1
17622,0,0
17623,0,0
17624,0,0
17625,0,0
17626,0,0
17627,0,0
17628,-1,-1
17629,-1,-1
17630,-1,-1
17631,0,0
17632,0,0
17633,0,0
17634,0,0
17635,3,1
17636,0,0
17637,0,0
17638,-2,-1
17639,-1,-1
17640,-1,-1
17641,0,0
17642,0,0
17643,0,0
17644,0,0
17645,0,0
17646,0,0
17647,0,0
17648,1,1
17649,1,1
17650,0,0
17651,0,0
17652,0,0
17653,0,0
17654,0,0
17655,1,1
17656,0,0
17657,-2,-1
17658,0,0
17659,0,0
17660,3,1
17661,0,0
17662,0,0
17663,0,0
17664,0,0
17665,1,1
17666,0,0
17667,2,1
17668,1,1
17669,0,0
17670,0,0
17671,2,1
17672,0,0
17673,1,1
17674,-1,-1
17675,0,0
17676,-1,-1
17677,0,0
17678,0,0
17679,0,0
17680,1,1
17681,0,0
17682,0,0
17683,0,0
17684,0,0
17685,0,0
17686,0,0
17687,0,0
17688,1,1
17689,0,0
17690,0,0
17691,1,1
17692,0,0
17693,0,0
17694,-1,-1
17695,0,0
17696,0,0
17697,0,0
17698,0,0
17699,0,0
17700,-1,-1
17701,-1,-1
17702,0,0
17703,-1,-1
17704,0,0
17705,1,1
17706,-2,-1
17707,-1,-1
17708,0,0
17709,1,1
17710,0,0
17711,-2,-1
17712,0,0
17713,0,0
17714,-2,-1
17715,1,1
17716,0,0
17717,-1,-1
17718,0,0
17719,0,0
17720,0,0
17721,0,0
17722,-1,-1
17723,0,0
17724,1,1
17725,0,0
17726,-1,-1
17727,0,0
17728,0,0
17729,1,1
17730,1,1
17731,0,0
17732,0,0
17733,1,1
17734,0,0
17735,0,0
17736,-1,-1
17737,0,0
17738,0,0
17739,0,0
17740,1,1
17741,0,0
17742,-3,-1
17743,1,1
17744,1,1
17745,-1,-1
17746,0,0
17747,0,0
17748,0,0
17749,0,0
17750,0,0
17751,0,0
17752,-1,-1
17753,0,0
17754,-1,-1
17755,-1,-1
17756,0,0
17757,-1,-1
17758,0,0
17759,0,0
17760,0,0
17761,1,1
17762,0,0
17763,0,0
17764,0,0
17765,-1,-1
17766,-1,-1
17767,0,0
17768,0,0
17769,-1,-1
17770,0,0
17771,0,0
17772,-1,-1
17773,0,0
17774,1,1
17775,0,0
17776,0,0
17777,1,1
17778,0,0
17779,0,0
17780,0,0
17781,1,1
17782,0,0
17783,0,0
17784,0,0
17785,-2,-1
17786,0,0
17787,-1,-1
17788,-1,-1
17789,0,0
17790,2,1
17791,0,0
17792,0,0
17793,0,0
17794,-1,-1
17795,0,0
17796,0,0
17797,0,0
17798,-1,-1
17799,0,0
17800,0,0
17801,-1,-1
17802,-1,-1
17803,0,0
17804,0,0
17805,0,0
17806,0,0
17807,0,0
17808,-1,-1
17809,0,0
17810,1,1
17811,0,0
17812,0,0
17813,-1,-1
17814,0,0
17815,-1,-1
17816,0,0
17817,-1,-1
17818,1,1
17819,0,0
17820,0,0
17821,0,0
17822,0,0
17823,0,0
17824,0,0
17825,-2,-1
17826,0,0
17827,0,0
17828,1,1
17829,-1,-1
17830,0,0
17831,0,0
17832,0,0
17833,0,0
17834,0,0
17835,0,0
17836,0,0
17837,-1,-1
17838,0,0
17839,0,0
17840,-1,-1
17841,0,0
17842,1,1
17843,1,1
17844,0,0
17845,0,0
17846,-1,-1
17847,0,0
17848,0,0
17849,0,0
17850,0,0
17851,0,0
17852,-2,-1
17853,0,0
17854,1,1
17855,1,1
17856,-1,-1
17857,0,0
17858,1,1
17859,0,0
17860,-1,-1
17861,0,0
17862,-1,-1
17863,-1,-1
17864,1,1
17865,0,0
17866,0,0
17867,0,0
17868,-1,-1
17869,0,0
17870,0,0
17871,0,0
17872,-1,-1
17873,0,0
17874,0,0
17875,0,0
17876,0,0
17877,1,1
17878,-1,-1
17879,0,0
17880,0,0
17881,0,0
17882,0,0
17883,0,0
17884,0,0
17885,1,1
17886,0,0
17887,0,0
17888,0,0
17889,0,0
17890,-2,-1
17891,1,1
17892,0,0
17893,0,0
17894,0,0
17895,1,1
17896,3,1
17897,0,0
17898,-1,-1
17899,0,0
17900,0,0
17901,0,0
17902,-1,-1
17903,0,0
17904,1,1
17905,0,0
17906,0,0
17907,0,0
17908,0,0
17909,0,0
17910,-1,-1
17911,0,0
17912,1,1
17913,-1,-1
17914,0,0
17915,0,0
17916,0,0
17917,-2,-1
17918,-1,-1
17919,0,0
17920,-2,-1
17921,-1,-1
17922,0,0
17923,-2,-1
17924,0,0
17925,-1,-1
17926,2,1
17927,0,0
17928,0,0
17929,1,1
17930,0,0
17931,0,0
17932,-1,-1
17933,0,0
17934,-1,-1
17935,-1,-1
17936,0,0
17937,0,0
17938,0,0
17939,0,0
17940,0,0
17941,0,0
17942,0,0
17943,1,1
17944,1,1
17945,0,0
17946,0,0
17947,1,1
17948,0,0
17949,0,0
17950,0,0
17951,-1,-1
17952,0,0
17953,0,0
17954,0,0
17955,2,1
17956,-1,-1
17957,0,0
17958,1,1
17959,1,1
17960,0,0
17961,0,0
17962,-1,-1
17963,0,0
17964,0,0
17965,0,0
17966,0,0
17967,1,1
17968,0,0
17969,0,0
17970,1,1
17971,-1,-1
17972,0,0
17973,1,1
17974,-1,-1
17975,0,0
17976,-1,-1
17977,0,0
17978,0,0
17979,0,0
17980,0,0
17981,-1,-1
17982,0,0
17983,-2,-1
17984,0,0
17985,1,1
17986,0,0
17987,0,0
17988,-1,-1
17989,-1,-1
17990,0,0
17991,-1,-1
17992,0,0
17993,0,0
17994,1,1
17995,0,0
17996,0,0
17997,1,1
17998,0,0
17999,0,0
18000,0,0
18001,0,0
18002,0,0
18003,0,0
18004,-1,-1
18005,1,1
18006,0,0
18007,0,0
18008,0,0
18009,-1,-1
18010,0,0
18011,0,0
18012,1,1
18013,0,0
18014,0,0
18015,0,0
18016,0,0
18017,0,0
18018,0,0
18019,1,1
18020,0,0
18021,-1,-1
18022,-1,-1
18023,0,0
18024,0,0
18025,0,0
18026,1,1
18027,0,0
18028,0,0
18029,-2,-1
18030,0,0
18031,1,1
18032,0,0
18033,-1,-1
18034,0,0
18035,0,0
18036,-1,-1
18037,0,0
18038,0,0
18039,1,1
18040,0,0
18041,0,0
18042,-1,-1
18043,-1,-1
18044,0,0
18045,0,0
18046,-1,-1
18047,1,1
18048,0,0
18049,1,1
18050,0,0
18051,1,1
18052,0,0
18053,0,0
18054,0,0
18055,0,0
18056,0,0
18057,1,1
18058,0,0
18059,1,1
18060,-1,-1
18061,0,0
18062,1,1
18063,0,0
18064,0,0
18065,1,1
18066,-1,-1
18067,2,1
18068,-1,-1
18069,0,0
18070,0,0
18071,0,0
18072,0,0
18073,0,0
18074,0,0
18075,-2,-1
18076,0,0
18077,0,0
18078,-1,-1
18079,0,0
18080,0,0
18081,1,1
18082,-1,-1
18083,0,0
18084,0,0
18085,0,0
18086,-2,-1
18087,1,1
18088,-1,-1
18089,1,1
18090,0,0
18091,2,1
18092,-1,-1
18093,0,0
18094,1,1
18095,-1,-1
18096,0,0
18097,1,1
18098,0,0
18099,0,0
18100,0,0
18101,0,0
18102,-1,-1
18103,0,0
18104,0,0
18105,1,1
18106,0,0
18107,-1,-1
18108,0,0
18109,0,0
18110,1,1
18111,0,0
18112,0,0
18113,0,0
18114,0,0
18115,2,1
18116,0,0
18117,0,0
18118,0,0
18119,0,0
18120,-1,-1
18121,0,0
18122,0,0
18123,0,0
18124,0,0
18125,0,0
18126,0,0
18127,0,0
18128,0,0
18129,0,0
18130,-1,-1
18131,0,0
18132,0,0
18133,0,0
18134,0,0
18135,0,0
18136,-1,-1
18137,-1,-1
18138,0,0
18139,0,0
18140,0,0
18141,0,0
18142,-1,-1
18143,-2,-1
18144,0,0
18145,0,0
18146,0,0
18147,0,0
18148,0,0
18149,-1,-1
18150,0,0
18151,0,0
18152,0,0
18153,0,0
18154,0,0
18155,0,0
18156,-1,-1
18157,0,0
18158,2,1
18159,0,0
18160,0,0
18161,0,0
18162,1,1
18163,1,1
18164,0,0
18165,0,0
18166,0,0
18167,1,1
18168,0,0
18169,-1,-1
18170,0,0
18171,-4,-1
18172,1,1
18173,1,1
18174,0,0
18175,0,0
18176,0,0
18177,0,0
18178,0,0
18179,1,1
18180,-2,-1
18181,0,0
18182,0,0
18183,3,1
18184,-1,-1
18185,1,1
18186,0,0
18187,0,0
18188,0,0
18189,0,0
18190,0,0
18191,0,0
18192,0,0
18193,1,1
18194,0,0
18195,-3,-1
18196,1,1
18197,-1,-1
18198,0,0
18199,0,0
18200,0,0
18201,0,0
18202,0,0
18203,1,1
18204,0,0
18205,0,0
18206,0,0
18207,0,0
18208,0,0
18209,0,0
18210,0,0
18211,1,1
18212,-1,-1
18213,0,0
18214,2,1
18215,-1,-1
18216,0,0
18217,0,0
18218,0,0
18219,1,1
18220,0,0
18221,0,0
18222,0,0
18223,0,0
18224,1,1
18225,0,0
18226,0,0
18227,0,0
18228,0,0
18229,0,0
18230,0,0
18231,2,1
18232,0,0
18233,-1,-1
18234,0,0
18235,0,0
18236,1,1
18237,-1,-1
18238,1,1
18239,0,0
18240,-1,-1
18241,0,0
18242,0,0
18243,-2,-1
18244,0,0
18245,0,0
18246,0,0
18247,0,0
18248,0,0
18249,-1,-1
18250,0,0
18251,0,0
18252,1,1
18253,0,0
18254,1,1
18255,0,0
18256,0,0
18257,0,0
18258,0,0
18259,1,1
18260,0,0
18261,0,0
18262,1,1
18263,-1,-1
18264,-1,-1
18265,-1,-1
18266,0,0
18267,0,0
18268,-1,-1
18269,0,0
18270,0,0
18271,1,1
18272,0,0
18273,0,0
18274,0,0
18275,0,0
18276,1,1
18277,0,0
18278,0,0
18279,1,1
18280,0,0
18281,0,0
18282,-1,-1
18283,0,0
18284,0,0
18285,-4,-1
18286,0,0
18287,0,0
18288,0,0
18289,-4,-1
18290,1,1
18291,0,0
18292,0,0
18293,0,0
18294,0,0
18295,0,0
18296,0,0
18297,-2,-1
18298,0,0
18299,0,0
18300,0,0
18301,0,0
18302,0,0
18303,0,0
18304,-1,-1
18305,1,1
18306,0,0
18307,0,0
18308,0,0
18309,-1,-1
18310,2,1
18311,-1,-1
18312,0,0
18313,0,0
18314,0,0
18315,0,0
18316,0,0
18317,1,1
18318,1,1
18319,0,0
18320,0,0
18321,-1,-1
18322,0,0
18323,0,0
18324,-1,-1
18325,-1,-1
18326,0,0
18327,-1,-1
18328,0,0
18329,0,0
18330,1,1
18331,1,1
18332,-1,-1
18333,1,1
18334,0,0
18335,0,0
18336,0,0
18337,-2,-1
18338,-1,-1
18339,0,0
18340,1,1
18341,1,1
18342,0,0
18343,0,0
18344,-1,-1
18345,-1,-1
18346,0,0
18347,-3,-1
18348,1,1
18349,-1,-1
18350,-1,-1
18351,2,1
18352,-2,-1
18353,1,1
18354,-2,-1
18355,1,1
18356,0,0
18357,1,1
18358,2,1
18359,-1,-1
18360,2,1
18361,1,1
18362,-1,-1
18363,2,1
18364,0,0
18365,0,0
18366,0,0
18367,0,0
18368,0,0
18369,0,0
18370,1,1
18371,1,1
18372,0,0
18373,0,0
18374,0,0
18375,0,0
18376,-1,-1
18377,1,1
18378,0,0
18379,0,0
18380,0,0
18381,3,1
18382,0,0
18383,0,0
18384,1,1
18385,0,0
18386,0,0
18387,0,0
18388,0,0
18389,0,0
18390,0,0
18391,0,0
18392,0,0
18393,0,0
18394,-1,-1
18395,0,0
18396,0,0
18397,0,0
18398,-1,-1
18399,0,0
18400,0,0
18401,-1,-1
18402,-1,-1
18403,0,0
18404,1,1
18405,-1,-1
18406,0,0
18407,1,1
18408,0,0
18409,-1,-1
18410,0,0
18411,0,0
18412,0,0
18413,0,0
18414,1,1
18415,1,1
18416,0,0
18417,0,0
18418,0,0
18419,0,0
18420,-1,-1
18421,1,1
18422,0,0
18423,1,1
18424,0,0
18425,0,0
18426,0,0
18427,-1,-1
18428,2,1
18429,0,0
18430,0,0
18431,0,0
18432,0,0
18433,0,0
18434,0,0
18435,0,0
18436,0,0
18437,0,0
18438,0,0
18439,0,0
18440,0,0
18441,0,0
18442,0,0
18443,0,0
18444,0,0
18445,1,1
18446,0,0
18447,0,0
18448,-1,-1
18449,1,1
18450,0,0
18451,0,0
18452,0,0
18453,-1,-1
18454,-1,-1
18455,0,0
18456,0,0
18457,0,0
18458,0,0
18459,0,0
18460,-1,-1
18461,0,0
18462,-1,-1
18463,0,0
18464,0,0
18465,0,0
18466,0,0
18467,0,0
18468,1,1
18469,0,0
18470,0,0
18471,-1,-1
18472,1,1
18473,0,0
18474,0,0
18475,1,1
18476,0,0
18477,0,0
18478,1,1
18479,0,0
18480,-1,-1
18481,0,0
18482,1,1
18483,0,0
18484,0,0
18485,0,0
18486,0,0
18487,0,0
18488,-1,-1
18489,0,0
18490,0,0
18491,0,0
18492,0,0
18493,-1,-1
18494,0,0
18495,0,0
18496,-1,-1
18497,1,1
18498,0,0
18499,0,0
18500,0,0
18501,0,0
18502,0,0
18503,0,0
18504,0,0
18505,0,0
18506,0,0
18507,0,0
18508,1,1
18509,0,0
18510,0,0
18511,0,0
18512,1,1
18513,0,0
18514,0,0
18515,0,0
18516,0,0
18517,0,0
18518,0,0
18519,0,0
18520,1,1
18521,-1,-1
18522,0,0
18523,-1,-1
18524,0,0
18525,0,0
18526,1,1
18527,-3,-1
18528,0,0
18529,0,0
18530,0,0
18531,1,1
18532,0,0
18533,0,0
18534,1,1
18535,0,0
18536,-1,-1
18537,-1,-1
18538,0,0
18539,-1,-1
18540,0,0
18541,0,0
18542,0,0
18543,1,1
18544,0,0
18545,0,0
18546,-2,-1
18547,-1,-1
18548,0,0
18549,0,0
18550,1,1
18551,0,0
18552,-1,-1
18553,1,1
18554,1,1
18555,0,0
18556,1,1
18557,0,0
18558,1,1
18559,0,0
18560,0,0
18561,0,0
18562,0,0
18563,0,0
18564,0,0
18565,1,1
18566,1,1
18567,0,0
18568,1,1
18569,1,1
18570,0,0
18571,0,0
18572,0,0
18573,0,0
18574,0,0
18575,2,1
18576,0,0
18577,0,0
18578,0,0
18579,1,1
18580,1,1
18581,0,0
18582,0,0
18583,0,0
18584,0,0
18585,0,0
18586,0,0
18587,0,0
18588,1,1
18589,0,0
18590,0,0
18591,0,0
18592,0,0
18593,0,0
18594,0,0
18595,1,1
18596,0,0
18597,2,1
18598,0,0
18599,0,0
18600,1,1
18601,0,0
18602,0,0
18603,0,0
18604,-1,-1
18605,-1,-1
18606,0,0
18607,0,0
18608,1,1
18609,0,0
18610,-1,-1
18611,0,0
18612,0,0
18613,0,0
18614,0,0
18615,0,0
18616,0,0
18617,0,0
18618,0,0
18619,-1,-1
18620,0,0
18621,0,0
18622,1,1
18623,0,0
18624,0,0
18625,0,0
18626,0,0
18627,-3,-1
18628,-2,-1
18629,0,0
18630,0,0
18631,1,1
18632,1,1
18633,0,0
18634,-1,-1
18635,-2,-1
18636,0,0
18637,-2,-1
18638,1,1
18639,0,0
18640,0,0
18641,0,0
18642,0,0
18643,0,0
18644,0,0
18645,0,0
18646,2,1
18647,0,0
18648,0,0
18649,-1,-1
18650,0,0
18651,0,0
18652,0,0
18653,0,0
18654,1,1
18655,-1,-1
18656,-1,-1
18657,-1,-1
18658,0,0
18659,1,1
18660,0,0
18661,1,1
18662,1,1
18663,0,0
18664,-1,-1
18665,-2,-1
18666,1,1
18667,-1,-1
18668,0,0
18669,-2,-1
18670,0,0
18671,1,1
18672,0,0
18673,0,0
18674,0,0
18675,0,0
18676,0,0
18677,-1,-1
18678,0,0
18679,-1,-1
18680,0,0
18681,0,0
18682,0,0
18683,0,0
18684,0,0
18685,1,1
18686,0,0
18687,1,1
18688,0,0
18689,0,0
18690,-1,-1
18691,0,0
18692,-1,-1
18693,0,0
18694,0,0
18695,0,0
18696,0,0
18697,1,1
18698,0,0
18699,0,0
18700,0,0
18701,1,1
18702,0,0
18703,0,0
18704,0,0
18705,0,0
18706,1,1
18707,0,0
18708,0,0
18709,0,0
18710,0,0
18711,0,0
18712,1,1
18713,0,0
18714,0,0
18715,0,0
18716,-1,-1
18717,0,0
18718,0,0
18719,0,0
18720,0,0
18721,2,1
18722,0,0
18723,-1,-1
18724,1,1
18725,0,0
18726,0,0
18727,0,0
18728,0,0
18729,-1,-1
18730,0,0
18731,0,0
18732,0,0
18733,0,0
18734,-1,-1
18735,0,0
18736,0,0
18737,0,0
18738,0,0
18739,0,0
18740,-1,-1
18741,1,1
18742,0,0
18743,-1,-1
18744,2,1
18745,0,0
18746,0,0
18747,0,0
18748,0,0
18749,1,1
18750,0,0
18751,0,0
18752,0,0
18753,0,0
18754,0,0
18755,0,0
18756,0,0
18757,0,0
18758,0,0
18759,1,1
18760,0,0
18761,0,0
18762,0,0
18763,0,0
18764,-1,-1
18765,-1,-1
18766,-1,-1
18767,1,1
18768,0,0
18769,0,0
18770,0,0
18771,1,1
18772,1,1
18773,0,0
18774,0,0
18775,0,0
18776,0,0
18777,1,1
18778,2,1
18779,0,0
18780,1,1
18781,1,1
18782,0,0
18783,1,1
18784,0,0
18785,0,0
18786,0,0
18787,0,0
18788,0,0
18789,0,0
18790,0,0
18791,1,1
18792,-3,-1
18793,1,1
18794,-1,-1
18795,2,1
18796,0,0
18797,0,0
18798,3,1
18799,1,1
18800,0,0
18801,0,0
18802,0,0
18803,-3,-1
18804,1,1
18805,0,0
18806,0,0
18807,-2,-1
18808,0,0
18809,1,1
18810,0,0
18811,0,0
18812,0,0
18813,1,1
18814,0,0
18815,2,1
18816,0,0
18817,0,0
18818,0,0
18819,0,0
18820,0,0
18821,0,0
18822,0,0
18823,-2,-1
18824,0,0
18825,0,0
18826,1,1
18827,-1,-1
18828,0,0
18829,0,0
18830,0,0
18831,0,0
18832,0,0
18833,0,0
18834,1,1
18835,1,1
18836,0,0
18837,1,1
18838,0,0
18839,0,0
18840,0,0
18841,1,1
18842,0,0
18843,0,0
18844,0,0
18845,0,0
18846,0,0
18847,0,0
18848,-1,-1
18849,-1,-1
18850,0,0
18851,1,1
18852,-1,-1
18853,-1,-1
18854,0,0
18855,-1,-1
18856,-1,-1
18857,-1,-1
18858,0,0
18859,1,1
18860,0,0
18861,-1,-1
18862,-1,-1
18863,0,0
18864,0,0
18865,0,0
18866,-1,-1
18867,0,0
18868,0,0
18869,0,0
18870,0,0
18871,1,1
18872,0,0
18873,0,0
18874,0,0
18875,0,0
18876,0,0
18877,-1,-1
18878,0,0
18879,0,0
18880,-1,-1
18881,0,0
18882,1,1
18883,1,1
18884,0,0
18885,0,0
18886,0,0
18887,0,0
18888,0,0
18889,0,0
18890,1,1
18891,1,1
18892,1,1
18893,-1,-1
18894,0,0
18895,0,0
18896,0,0
18897,0,0
18898,1,1
18899,0,0
18900,1,1
18901,0,0
18902,0,0
18903,0,0
18904,0,0
18905,1,1
18906,-1,-1
18907,0,0
18908,-4,-1
18909,0,0
18910,1,1
18911,0,0
18912,0,0
18913,0,0
18914,1,1
18915,1,1
18916,0,0
18917,1,1
18918,-2,-1
18919,-1,-1
18920,-1,-1
18921,-1,-1
18922,0,0
18923,-1,-1
18924,0,0
18925,0,0
18926,1,1
18927,0,0
18928,-1,-1
18929,0,0
18930,0,0
18931,0,0
18932,0,0
18933,-3,-1
18934,0,0
18935,1,1
18936,1,1
18937,2,1
18938,1,1
18939,0,0
18940,0,0
18941,2,1
18942,1,1
18943,0,0
18944,0,0
18945,-1,-1
18946,0,0
18947,0,0
18948,0,0
18949,0,0
18950,0,0
18951,-2,-1
18952,-2,-1
18953,1,1
18954,0,0
18955,0,0
18956,0,0
18957,0,0
18958,0,0
18959,-1,-1
18960,0,0
18961,0,0
18962,-1,-1
18963,-2,-1
18964,-1,-1
18965,0,0
18966,0,0
18967,1,1
18968,1,1
18969,0,0
18970,0,0
18971,0,0
18972,0,0
18973,0,0
18974,1,1
18975,-1,-1
18976,0,0
18977,0,0
18978,0,0
18979,0,0
18980,-1,-1
18981,0,0
18982,0,0
18983,0,0
18984,0,0
18985,-3,-1
18986,0,0
18987,-1,-1
18988,-1,-1
18989,0,0
18990,-1,-1
18991,0,0
18992,-1,-1
18993,0,0
18994,0,0
18995,0,0
18996,0,0
18997,0,0
18998,-1,-1
18999,0,0
19000,1,1
19001,1,1
19002,1,1
19003,-1,-1
19004,0,0
19005,1,1
19006,1,1
19007,-3,-1
19008,1,1
19009,1,1
19010,0,0
19011,-2,-1
19012,0,0
19013,-1,-1
19014,-1,-1
19015,0,0
19016,1,1
19017,-1,-1
19018,1,1
19019,1,1
19020,0,0
19021,0,0
19022,0,0
19023,1,1
19024,0,0
19025,0,0
19026,-1,-1
19027,2,1
